Seed,Match outcome,Winner,Loser,Winner score,Loser score,Game points,Deck closed,Closer,Closure points,CockyBot marriages,CockyBot trump exchanges,CockyBot won after closing,Trumps when closing,Non-trumps when closing,Tricks won after closing,RandBot RNG Seed
688,CockyBot beat RandBot,CockyBot,RandBot,75,31,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20688
689,CockyBot beat RandBot,CockyBot,RandBot,70,6,2,True,RandBot,6,0,0,False,N/A,N/A,N/A,20689
690,CockyBot beat RandBot,CockyBot,RandBot,86,13,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20690
691,CockyBot beat RandBot,CockyBot,RandBot,87,0,3,False,None,N/A,2,0,False,N/A,N/A,N/A,20691
692,CockyBot beat RandBot,CockyBot,RandBot,66,0,3,False,None,N/A,1,0,False,N/A,N/A,N/A,20692
693,CockyBot beat RandBot,CockyBot,RandBot,66,0,3,False,None,N/A,1,0,False,N/A,N/A,N/A,20693
694,RandBot beat CockyBot,RandBot,CockyBot,74,39,1,False,None,N/A,1,0,False,N/A,N/A,N/A,20694
695,CockyBot beat RandBot,CockyBot,RandBot,69,13,2,True,RandBot,13,0,0,False,N/A,N/A,N/A,20695
696,CockyBot beat RandBot,CockyBot,RandBot,67,0,3,False,None,N/A,0,0,False,N/A,N/A,N/A,20696
697,RandBot beat CockyBot,RandBot,CockyBot,54,52,2,True,RandBot,14,1,0,False,N/A,N/A,N/A,20697
698,CockyBot beat RandBot,CockyBot,RandBot,53,7,3,True,RandBot,7,0,1,False,N/A,N/A,N/A,20698
699,CockyBot beat RandBot,CockyBot,RandBot,78,7,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20699
700,CockyBot beat RandBot,CockyBot,RandBot,75,13,2,False,None,N/A,2,0,False,N/A,N/A,N/A,20700
701,RandBot beat CockyBot,RandBot,CockyBot,45,40,3,True,RandBot,0,1,0,False,N/A,N/A,N/A,20701
702,CockyBot beat RandBot,CockyBot,RandBot,70,0,3,False,None,N/A,1,0,False,N/A,N/A,N/A,20702
703,RandBot beat CockyBot,RandBot,CockyBot,56,14,3,True,RandBot,0,0,0,False,N/A,N/A,N/A,20703
704,CockyBot beat RandBot,CockyBot,RandBot,68,32,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20704
705,CockyBot beat RandBot,CockyBot,RandBot,81,0,3,False,None,N/A,1,0,False,N/A,N/A,N/A,20705
706,CockyBot beat RandBot,CockyBot,RandBot,66,15,3,True,RandBot,15,2,0,False,N/A,N/A,N/A,20706
707,CockyBot beat RandBot,CockyBot,RandBot,66,20,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20707
708,CockyBot beat RandBot,CockyBot,RandBot,86,0,3,False,None,N/A,2,0,False,N/A,N/A,N/A,20708
709,RandBot beat CockyBot,RandBot,CockyBot,53,13,3,True,RandBot,0,0,0,False,N/A,N/A,N/A,20709
710,CockyBot beat RandBot,CockyBot,RandBot,71,7,2,False,None,N/A,0,1,False,N/A,N/A,N/A,20710
711,CockyBot beat RandBot,CockyBot,RandBot,73,21,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20711
712,CockyBot beat RandBot,CockyBot,RandBot,82,5,2,False,None,N/A,0,1,False,N/A,N/A,N/A,20712
713,CockyBot beat RandBot,CockyBot,RandBot,66,17,2,False,None,N/A,1,1,False,N/A,N/A,N/A,20713
714,RandBot beat CockyBot,RandBot,CockyBot,17,62,2,True,RandBot,4,0,0,False,N/A,N/A,N/A,20714
715,CockyBot beat RandBot,CockyBot,RandBot,86,13,2,False,None,N/A,0,1,False,N/A,N/A,N/A,20715
716,CockyBot beat RandBot,CockyBot,RandBot,86,15,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20716
717,CockyBot beat RandBot,CockyBot,RandBot,69,12,2,False,None,N/A,1,1,False,N/A,N/A,N/A,20717
718,CockyBot beat RandBot,CockyBot,RandBot,105,14,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20718
719,CockyBot beat RandBot,CockyBot,RandBot,60,60,1,False,None,N/A,0,0,False,N/A,N/A,N/A,20719
720,CockyBot beat RandBot,CockyBot,RandBot,72,0,3,False,None,N/A,1,0,False,N/A,N/A,N/A,20720
721,CockyBot beat RandBot,CockyBot,RandBot,69,19,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20721
722,CockyBot beat RandBot,CockyBot,RandBot,73,0,3,False,None,N/A,2,0,False,N/A,N/A,N/A,20722
723,CockyBot beat RandBot,CockyBot,RandBot,79,41,1,False,None,N/A,1,0,False,N/A,N/A,N/A,20723
724,CockyBot beat RandBot,CockyBot,RandBot,75,24,2,True,RandBot,9,0,0,False,N/A,N/A,N/A,20724
725,CockyBot beat RandBot,CockyBot,RandBot,83,27,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20725
726,CockyBot beat RandBot,CockyBot,RandBot,79,28,2,False,None,N/A,1,1,False,N/A,N/A,N/A,20726
727,CockyBot beat RandBot,CockyBot,RandBot,66,54,1,False,None,N/A,0,0,False,N/A,N/A,N/A,20727
728,RandBot beat CockyBot,RandBot,CockyBot,69,26,3,True,RandBot,14,1,0,False,N/A,N/A,N/A,20728
729,RandBot beat CockyBot,RandBot,CockyBot,76,64,1,False,None,N/A,1,0,False,N/A,N/A,N/A,20729
730,RandBot beat CockyBot,RandBot,CockyBot,75,65,1,False,None,N/A,1,0,False,N/A,N/A,N/A,20730
731,CockyBot beat RandBot,CockyBot,RandBot,34,40,3,True,RandBot,0,0,0,False,N/A,N/A,N/A,20731
732,CockyBot beat RandBot,CockyBot,RandBot,73,20,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20732
733,CockyBot beat RandBot,CockyBot,RandBot,66,32,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20733
734,CockyBot beat RandBot,CockyBot,RandBot,67,6,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20734
735,CockyBot beat RandBot,CockyBot,RandBot,49,50,2,True,RandBot,18,0,0,False,N/A,N/A,N/A,20735
736,CockyBot beat RandBot,CockyBot,RandBot,75,19,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20736
737,CockyBot beat RandBot,CockyBot,RandBot,71,0,3,False,None,N/A,1,0,False,N/A,N/A,N/A,20737
738,CockyBot beat RandBot,CockyBot,RandBot,74,19,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20738
739,CockyBot beat RandBot,CockyBot,RandBot,72,21,2,False,None,N/A,0,1,False,N/A,N/A,N/A,20739
740,CockyBot beat RandBot,CockyBot,RandBot,32,47,2,True,RandBot,7,0,0,False,N/A,N/A,N/A,20740
741,CockyBot beat RandBot,CockyBot,RandBot,84,13,2,False,None,N/A,1,1,False,N/A,N/A,N/A,20741
742,CockyBot beat RandBot,CockyBot,RandBot,67,0,3,False,None,N/A,1,1,False,N/A,N/A,N/A,20742
743,CockyBot beat RandBot,CockyBot,RandBot,67,20,2,True,RandBot,7,0,0,False,N/A,N/A,N/A,20743
744,CockyBot beat RandBot,CockyBot,RandBot,87,6,2,False,None,N/A,0,1,False,N/A,N/A,N/A,20744
745,CockyBot beat RandBot,CockyBot,RandBot,71,29,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20745
746,RandBot beat CockyBot,RandBot,CockyBot,44,55,1,True,RandBot,6,1,0,False,N/A,N/A,N/A,20746
747,RandBot beat CockyBot,RandBot,CockyBot,13,31,3,True,RandBot,0,0,0,False,N/A,N/A,N/A,20747
748,CockyBot beat RandBot,CockyBot,RandBot,89,0,3,False,None,N/A,1,1,False,N/A,N/A,N/A,20748
749,CockyBot beat RandBot,CockyBot,RandBot,73,20,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20749
750,CockyBot beat RandBot,CockyBot,RandBot,72,48,1,False,None,N/A,0,0,False,N/A,N/A,N/A,20750
751,RandBot beat CockyBot,RandBot,CockyBot,57,7,3,True,RandBot,0,1,0,False,N/A,N/A,N/A,20751
752,RandBot beat CockyBot,RandBot,CockyBot,74,46,3,True,RandBot,27,1,0,False,N/A,N/A,N/A,20752
753,CockyBot beat RandBot,CockyBot,RandBot,67,0,3,False,None,N/A,1,0,False,N/A,N/A,N/A,20753
754,RandBot beat CockyBot,RandBot,CockyBot,72,36,1,False,None,N/A,0,0,False,N/A,N/A,N/A,20754
755,CockyBot beat RandBot,CockyBot,RandBot,73,6,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20755
756,CockyBot beat RandBot,CockyBot,RandBot,80,20,2,False,None,N/A,0,1,False,N/A,N/A,N/A,20756
757,RandBot beat CockyBot,RandBot,CockyBot,71,0,3,True,RandBot,4,0,0,False,N/A,N/A,N/A,20757
758,CockyBot beat RandBot,CockyBot,RandBot,77,14,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20758
759,RandBot beat CockyBot,RandBot,CockyBot,53,54,2,True,RandBot,25,0,0,False,N/A,N/A,N/A,20759
760,CockyBot beat RandBot,CockyBot,RandBot,76,0,3,False,None,N/A,0,1,False,N/A,N/A,N/A,20760
761,CockyBot beat RandBot,CockyBot,RandBot,78,41,1,False,None,N/A,1,1,False,N/A,N/A,N/A,20761
762,RandBot beat CockyBot,RandBot,CockyBot,71,50,1,False,None,N/A,2,0,False,N/A,N/A,N/A,20762
763,CockyBot beat RandBot,CockyBot,RandBot,74,0,3,False,None,N/A,1,0,False,N/A,N/A,N/A,20763
764,CockyBot beat RandBot,CockyBot,RandBot,73,0,3,False,None,N/A,1,0,False,N/A,N/A,N/A,20764
765,CockyBot beat RandBot,CockyBot,RandBot,69,25,2,True,RandBot,25,0,0,False,N/A,N/A,N/A,20765
766,RandBot beat CockyBot,RandBot,CockyBot,69,30,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20766
767,CockyBot beat RandBot,CockyBot,RandBot,31,61,2,True,RandBot,6,0,0,False,N/A,N/A,N/A,20767
768,CockyBot beat RandBot,CockyBot,RandBot,70,0,3,False,None,N/A,0,0,False,N/A,N/A,N/A,20768
769,CockyBot beat RandBot,CockyBot,RandBot,65,55,1,False,None,N/A,0,0,False,N/A,N/A,N/A,20769
770,CockyBot beat RandBot,CockyBot,RandBot,76,32,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20770
771,CockyBot beat RandBot,CockyBot,RandBot,67,24,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20771
772,RandBot beat CockyBot,RandBot,CockyBot,81,40,2,True,RandBot,18,1,0,False,N/A,N/A,N/A,20772
773,RandBot beat CockyBot,RandBot,CockyBot,13,62,3,True,RandBot,0,0,0,False,N/A,N/A,N/A,20773
774,RandBot beat CockyBot,RandBot,CockyBot,48,35,3,True,RandBot,6,0,1,False,N/A,N/A,N/A,20774
775,CockyBot beat RandBot,CockyBot,RandBot,69,6,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20775
776,CockyBot beat RandBot,CockyBot,RandBot,67,4,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20776
777,CockyBot beat RandBot,CockyBot,RandBot,66,5,2,True,RandBot,5,0,0,False,N/A,N/A,N/A,20777
778,CockyBot beat RandBot,CockyBot,RandBot,78,22,2,True,RandBot,22,0,1,False,N/A,N/A,N/A,20778
779,CockyBot beat RandBot,CockyBot,RandBot,91,14,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20779
780,CockyBot beat RandBot,CockyBot,RandBot,81,27,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20780
781,RandBot beat CockyBot,RandBot,CockyBot,45,14,3,True,RandBot,0,0,0,False,N/A,N/A,N/A,20781
782,CockyBot beat RandBot,CockyBot,RandBot,69,14,3,True,RandBot,14,0,1,False,N/A,N/A,N/A,20782
783,RandBot beat CockyBot,RandBot,CockyBot,76,44,1,False,None,N/A,0,0,False,N/A,N/A,N/A,20783
784,CockyBot beat RandBot,CockyBot,RandBot,78,42,1,False,None,N/A,0,1,False,N/A,N/A,N/A,20784
785,CockyBot beat RandBot,CockyBot,RandBot,59,21,3,True,RandBot,0,1,0,False,N/A,N/A,N/A,20785
786,CockyBot beat RandBot,CockyBot,RandBot,88,0,3,False,None,N/A,2,1,False,N/A,N/A,N/A,20786
787,CockyBot beat RandBot,CockyBot,RandBot,71,29,3,True,RandBot,0,1,0,False,N/A,N/A,N/A,20787
788,CockyBot beat RandBot,CockyBot,RandBot,76,6,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20788
789,CockyBot beat RandBot,CockyBot,RandBot,81,52,1,False,None,N/A,1,0,False,N/A,N/A,N/A,20789
790,RandBot beat CockyBot,RandBot,CockyBot,57,63,1,False,None,N/A,0,0,False,N/A,N/A,N/A,20790
791,CockyBot beat RandBot,CockyBot,RandBot,69,0,3,True,RandBot,0,0,0,False,N/A,N/A,N/A,20791
792,CockyBot beat RandBot,CockyBot,RandBot,69,6,2,False,None,N/A,1,1,False,N/A,N/A,N/A,20792
793,RandBot beat CockyBot,RandBot,CockyBot,29,7,3,True,RandBot,0,1,0,False,N/A,N/A,N/A,20793
794,CockyBot beat RandBot,CockyBot,RandBot,71,7,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20794
795,CockyBot beat RandBot,CockyBot,RandBot,58,7,3,True,RandBot,0,1,0,False,N/A,N/A,N/A,20795
796,CockyBot beat RandBot,CockyBot,RandBot,76,23,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20796
797,CockyBot beat RandBot,CockyBot,RandBot,76,15,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20797
798,RandBot beat CockyBot,RandBot,CockyBot,79,41,1,False,None,N/A,0,0,False,N/A,N/A,N/A,20798
799,CockyBot beat RandBot,CockyBot,RandBot,68,55,2,True,RandBot,19,1,0,False,N/A,N/A,N/A,20799
800,CockyBot beat RandBot,CockyBot,RandBot,73,12,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20800
801,RandBot beat CockyBot,RandBot,CockyBot,31,27,3,True,RandBot,0,0,0,False,N/A,N/A,N/A,20801
802,CockyBot beat RandBot,CockyBot,RandBot,67,53,1,False,None,N/A,0,1,False,N/A,N/A,N/A,20802
803,CockyBot beat RandBot,CockyBot,RandBot,89,41,1,False,None,N/A,2,0,False,N/A,N/A,N/A,20803
804,CockyBot beat RandBot,CockyBot,RandBot,95,14,2,False,None,N/A,2,0,False,N/A,N/A,N/A,20804
805,RandBot beat CockyBot,RandBot,CockyBot,54,32,2,True,RandBot,5,0,0,False,N/A,N/A,N/A,20805
806,CockyBot beat RandBot,CockyBot,RandBot,81,59,1,False,None,N/A,1,0,False,N/A,N/A,N/A,20806
807,CockyBot beat RandBot,CockyBot,RandBot,71,0,3,False,None,N/A,1,0,False,N/A,N/A,N/A,20807
808,CockyBot beat RandBot,CockyBot,RandBot,72,0,3,False,None,N/A,1,1,False,N/A,N/A,N/A,20808
809,CockyBot beat RandBot,CockyBot,RandBot,67,0,3,False,None,N/A,0,0,False,N/A,N/A,N/A,20809
810,CockyBot beat RandBot,CockyBot,RandBot,78,20,2,False,None,N/A,0,1,False,N/A,N/A,N/A,20810
811,RandBot beat CockyBot,RandBot,CockyBot,20,54,3,True,RandBot,13,0,0,False,N/A,N/A,N/A,20811
812,CockyBot beat RandBot,CockyBot,RandBot,79,19,2,True,RandBot,5,1,0,False,N/A,N/A,N/A,20812
813,CockyBot beat RandBot,CockyBot,RandBot,0,0,3,True,RandBot,0,0,0,False,N/A,N/A,N/A,20813
814,RandBot beat CockyBot,RandBot,CockyBot,73,47,1,False,None,N/A,0,1,False,N/A,N/A,N/A,20814
815,CockyBot beat RandBot,CockyBot,RandBot,74,0,3,False,None,N/A,0,0,False,N/A,N/A,N/A,20815
816,CockyBot beat RandBot,CockyBot,RandBot,77,20,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20816
817,RandBot beat CockyBot,RandBot,CockyBot,35,10,3,True,RandBot,0,0,0,False,N/A,N/A,N/A,20817
818,RandBot beat CockyBot,RandBot,CockyBot,68,46,1,True,RandBot,7,0,0,False,N/A,N/A,N/A,20818
819,CockyBot beat RandBot,CockyBot,RandBot,67,15,2,True,RandBot,15,1,0,False,N/A,N/A,N/A,20819
820,CockyBot beat RandBot,CockyBot,RandBot,69,18,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20820
821,CockyBot beat RandBot,CockyBot,RandBot,66,14,2,True,RandBot,14,0,0,False,N/A,N/A,N/A,20821
822,CockyBot beat RandBot,CockyBot,RandBot,67,14,2,False,None,N/A,0,1,False,N/A,N/A,N/A,20822
823,RandBot beat CockyBot,RandBot,CockyBot,54,26,3,True,RandBot,13,0,0,False,N/A,N/A,N/A,20823
824,CockyBot beat RandBot,CockyBot,RandBot,100,12,2,False,None,N/A,2,0,False,N/A,N/A,N/A,20824
825,RandBot beat CockyBot,RandBot,CockyBot,30,32,3,True,RandBot,0,0,0,False,N/A,N/A,N/A,20825
826,RandBot beat CockyBot,RandBot,CockyBot,72,35,1,False,None,N/A,0,0,False,N/A,N/A,N/A,20826
827,CockyBot beat RandBot,CockyBot,RandBot,71,0,3,False,None,N/A,1,0,False,N/A,N/A,N/A,20827
828,CockyBot beat RandBot,CockyBot,RandBot,66,13,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20828
829,CockyBot beat RandBot,CockyBot,RandBot,69,21,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20829
830,RandBot beat CockyBot,RandBot,CockyBot,69,36,1,False,None,N/A,0,1,False,N/A,N/A,N/A,20830
831,CockyBot beat RandBot,CockyBot,RandBot,78,15,3,True,RandBot,0,1,0,False,N/A,N/A,N/A,20831
832,CockyBot beat RandBot,CockyBot,RandBot,76,27,2,True,RandBot,27,0,1,False,N/A,N/A,N/A,20832
833,RandBot beat CockyBot,RandBot,CockyBot,69,37,1,False,None,N/A,0,0,False,N/A,N/A,N/A,20833
834,CockyBot beat RandBot,CockyBot,RandBot,66,26,2,False,None,N/A,1,1,False,N/A,N/A,N/A,20834
835,RandBot beat CockyBot,RandBot,CockyBot,68,14,3,True,RandBot,32,0,0,False,N/A,N/A,N/A,20835
836,CockyBot beat RandBot,CockyBot,RandBot,73,6,2,False,None,N/A,0,1,False,N/A,N/A,N/A,20836
837,CockyBot beat RandBot,CockyBot,RandBot,72,27,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20837
838,CockyBot beat RandBot,CockyBot,RandBot,76,18,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20838
839,CockyBot beat RandBot,CockyBot,RandBot,78,7,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20839
840,CockyBot beat RandBot,CockyBot,RandBot,73,13,2,False,None,N/A,0,1,False,N/A,N/A,N/A,20840
841,CockyBot beat RandBot,CockyBot,RandBot,76,29,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20841
842,CockyBot beat RandBot,CockyBot,RandBot,67,6,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20842
843,CockyBot beat RandBot,CockyBot,RandBot,72,7,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20843
844,CockyBot beat RandBot,CockyBot,RandBot,104,15,2,False,None,N/A,1,1,False,N/A,N/A,N/A,20844
845,RandBot beat CockyBot,RandBot,CockyBot,72,7,3,True,RandBot,6,0,0,False,N/A,N/A,N/A,20845
846,CockyBot beat RandBot,CockyBot,RandBot,69,0,3,False,None,N/A,1,1,False,N/A,N/A,N/A,20846
847,CockyBot beat RandBot,CockyBot,RandBot,73,5,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20847
848,CockyBot beat RandBot,CockyBot,RandBot,67,13,2,False,None,N/A,0,1,False,N/A,N/A,N/A,20848
849,CockyBot beat RandBot,CockyBot,RandBot,72,0,3,False,None,N/A,1,0,False,N/A,N/A,N/A,20849
850,CockyBot beat RandBot,CockyBot,RandBot,76,18,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20850
851,CockyBot beat RandBot,CockyBot,RandBot,81,19,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20851
852,CockyBot beat RandBot,CockyBot,RandBot,75,26,2,False,None,N/A,0,1,False,N/A,N/A,N/A,20852
853,CockyBot beat RandBot,CockyBot,RandBot,74,0,3,False,None,N/A,0,0,False,N/A,N/A,N/A,20853
854,CockyBot beat RandBot,CockyBot,RandBot,76,26,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20854
855,RandBot beat CockyBot,RandBot,CockyBot,79,21,3,True,RandBot,39,1,0,False,N/A,N/A,N/A,20855
856,CockyBot beat RandBot,CockyBot,RandBot,83,29,2,False,None,N/A,1,1,False,N/A,N/A,N/A,20856
857,CockyBot beat RandBot,CockyBot,RandBot,73,13,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20857
858,RandBot beat CockyBot,RandBot,CockyBot,43,56,2,True,RandBot,17,0,0,False,N/A,N/A,N/A,20858
859,RandBot beat CockyBot,RandBot,CockyBot,19,32,3,True,RandBot,0,0,0,False,N/A,N/A,N/A,20859
860,CockyBot beat RandBot,CockyBot,RandBot,83,28,2,False,None,N/A,2,0,False,N/A,N/A,N/A,20860
861,CockyBot beat RandBot,CockyBot,RandBot,86,0,3,False,None,N/A,1,1,False,N/A,N/A,N/A,20861
862,CockyBot beat RandBot,CockyBot,RandBot,69,4,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20862
863,CockyBot beat RandBot,CockyBot,RandBot,73,14,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20863
864,CockyBot beat RandBot,CockyBot,RandBot,66,14,2,False,None,N/A,0,1,False,N/A,N/A,N/A,20864
865,CockyBot beat RandBot,CockyBot,RandBot,75,27,2,True,RandBot,27,1,1,False,N/A,N/A,N/A,20865
866,RandBot beat CockyBot,RandBot,CockyBot,73,47,1,False,None,N/A,0,0,False,N/A,N/A,N/A,20866
867,RandBot beat CockyBot,RandBot,CockyBot,60,25,3,True,RandBot,0,0,0,False,N/A,N/A,N/A,20867
868,CockyBot beat RandBot,CockyBot,RandBot,76,18,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20868
869,CockyBot beat RandBot,CockyBot,RandBot,98,15,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20869
870,CockyBot beat RandBot,CockyBot,RandBot,68,27,2,False,None,N/A,1,1,False,N/A,N/A,N/A,20870
871,CockyBot beat RandBot,CockyBot,RandBot,34,31,3,True,RandBot,0,0,0,False,N/A,N/A,N/A,20871
872,CockyBot beat RandBot,CockyBot,RandBot,69,15,2,False,None,N/A,2,0,False,N/A,N/A,N/A,20872
873,CockyBot beat RandBot,CockyBot,RandBot,66,8,2,False,None,N/A,0,1,False,N/A,N/A,N/A,20873
874,RandBot beat CockyBot,RandBot,CockyBot,66,61,1,False,None,N/A,1,1,False,N/A,N/A,N/A,20874
875,RandBot beat CockyBot,RandBot,CockyBot,43,39,3,True,RandBot,0,1,0,False,N/A,N/A,N/A,20875
876,CockyBot beat RandBot,CockyBot,RandBot,71,0,3,False,None,N/A,0,0,False,N/A,N/A,N/A,20876
877,CockyBot beat RandBot,CockyBot,RandBot,66,48,1,False,None,N/A,1,0,False,N/A,N/A,N/A,20877
878,CockyBot beat RandBot,CockyBot,RandBot,72,27,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20878
879,CockyBot beat RandBot,CockyBot,RandBot,59,14,3,True,RandBot,14,0,0,False,N/A,N/A,N/A,20879
880,CockyBot beat RandBot,CockyBot,RandBot,67,19,2,False,None,N/A,0,1,False,N/A,N/A,N/A,20880
881,CockyBot beat RandBot,CockyBot,RandBot,79,14,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20881
882,CockyBot beat RandBot,CockyBot,RandBot,73,14,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20882
883,CockyBot beat RandBot,CockyBot,RandBot,68,39,1,False,None,N/A,1,0,False,N/A,N/A,N/A,20883
884,CockyBot beat RandBot,CockyBot,RandBot,68,21,2,False,None,N/A,0,1,False,N/A,N/A,N/A,20884
885,CockyBot beat RandBot,CockyBot,RandBot,51,0,3,True,RandBot,0,0,0,False,N/A,N/A,N/A,20885
886,CockyBot beat RandBot,CockyBot,RandBot,81,0,3,False,None,N/A,2,1,False,N/A,N/A,N/A,20886
887,CockyBot beat RandBot,CockyBot,RandBot,67,4,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20887
888,RandBot beat CockyBot,RandBot,CockyBot,66,61,1,False,None,N/A,0,0,False,N/A,N/A,N/A,20888
889,CockyBot beat RandBot,CockyBot,RandBot,75,18,2,False,None,N/A,0,1,False,N/A,N/A,N/A,20889
890,RandBot beat CockyBot,RandBot,CockyBot,68,25,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20890
891,RandBot beat CockyBot,RandBot,CockyBot,57,63,1,False,None,N/A,0,0,False,N/A,N/A,N/A,20891
892,CockyBot beat RandBot,CockyBot,RandBot,80,0,3,False,None,N/A,2,1,False,N/A,N/A,N/A,20892
893,RandBot beat CockyBot,RandBot,CockyBot,72,55,1,False,None,N/A,1,0,False,N/A,N/A,N/A,20893
894,CockyBot beat RandBot,CockyBot,RandBot,74,6,2,False,None,N/A,0,1,False,N/A,N/A,N/A,20894
895,RandBot beat CockyBot,RandBot,CockyBot,66,54,1,False,None,N/A,0,0,False,N/A,N/A,N/A,20895
896,CockyBot beat RandBot,CockyBot,RandBot,67,14,2,False,None,N/A,0,1,False,N/A,N/A,N/A,20896
897,CockyBot beat RandBot,CockyBot,RandBot,81,20,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20897
898,RandBot beat CockyBot,RandBot,CockyBot,53,21,3,True,RandBot,13,0,0,False,N/A,N/A,N/A,20898
899,CockyBot beat RandBot,CockyBot,RandBot,85,26,2,True,RandBot,21,1,0,False,N/A,N/A,N/A,20899
900,CockyBot beat RandBot,CockyBot,RandBot,67,12,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20900
901,CockyBot beat RandBot,CockyBot,RandBot,70,12,2,False,None,N/A,1,1,False,N/A,N/A,N/A,20901
902,CockyBot beat RandBot,CockyBot,RandBot,67,0,3,False,None,N/A,1,1,False,N/A,N/A,N/A,20902
903,CockyBot beat RandBot,CockyBot,RandBot,69,5,2,True,RandBot,5,0,0,False,N/A,N/A,N/A,20903
904,CockyBot beat RandBot,CockyBot,RandBot,72,26,2,False,None,N/A,0,1,False,N/A,N/A,N/A,20904
905,CockyBot beat RandBot,CockyBot,RandBot,67,11,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20905
906,CockyBot beat RandBot,CockyBot,RandBot,65,55,1,False,None,N/A,0,0,False,N/A,N/A,N/A,20906
907,CockyBot beat RandBot,CockyBot,RandBot,67,12,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20907
908,CockyBot beat RandBot,CockyBot,RandBot,75,0,3,False,None,N/A,0,1,False,N/A,N/A,N/A,20908
909,RandBot beat CockyBot,RandBot,CockyBot,45,13,3,True,RandBot,0,0,0,False,N/A,N/A,N/A,20909
910,RandBot beat CockyBot,RandBot,CockyBot,71,47,1,True,RandBot,17,2,0,False,N/A,N/A,N/A,20910
911,CockyBot beat RandBot,CockyBot,RandBot,7,36,3,True,RandBot,0,0,0,False,N/A,N/A,N/A,20911
912,CockyBot beat RandBot,CockyBot,RandBot,74,12,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20912
913,CockyBot beat RandBot,CockyBot,RandBot,79,8,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20913
914,CockyBot beat RandBot,CockyBot,RandBot,76,29,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20914
915,CockyBot beat RandBot,CockyBot,RandBot,109,6,2,False,None,N/A,2,0,False,N/A,N/A,N/A,20915
916,RandBot beat CockyBot,RandBot,CockyBot,55,65,1,False,None,N/A,0,0,False,N/A,N/A,N/A,20916
917,RandBot beat CockyBot,RandBot,CockyBot,62,58,1,False,None,N/A,0,0,False,N/A,N/A,N/A,20917
